pair_id,batch,stratum,jd_id,cv_id,primary_keyword,exp_band,cv_primary_keyword,keyword_match,lexical_band,lexical_score
0b04e287-8e84-594b-b448-98ab6725580f__748c02c8-c72d-56db-bb70-69b2b3a88377,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,748c02c8-c72d-56db-bb70-69b2b3a88377,Data Engineer,0-1,Data Engineer,True,mid,0.061196
0b04e287-8e84-594b-b448-98ab6725580f__942ef470-a918-5157-ab06-5d8829c6df2c,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,942ef470-a918-5157-ab06-5d8829c6df2c,Data Engineer,0-1,Data Engineer,True,mid,0.058335
0b04e287-8e84-594b-b448-98ab6725580f__a5070ede-22a0-5f2c-98ac-4c772d26857a,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,a5070ede-22a0-5f2c-98ac-4c772d26857a,Data Engineer,0-1,Data Engineer,True,mid,0.074008
0b04e287-8e84-594b-b448-98ab6725580f__d2d03fab-94f7-5e46-8181-04394ba65f80,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,d2d03fab-94f7-5e46-8181-04394ba65f80,Data Engineer,0-1,QA,False,high,0.077365
0b04e287-8e84-594b-b448-98ab6725580f__fc29d69e-5ddf-5ef6-8898-6ae11a623f66,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,fc29d69e-5ddf-5ef6-8898-6ae11a623f66,Data Engineer,0-1,Data Engineer,True,high,0.08977
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__0926c9fb-8762-5f43-9745-a597738d1159,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,0926c9fb-8762-5f43-9745-a597738d1159,Business Analyst,2-3,Business Analyst,True,low,0.044961
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__18cd3272-edba-5512-b82a-fb2e6b9f599d,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,18cd3272-edba-5512-b82a-fb2e6b9f599d,Business Analyst,2-3,Business Analyst,True,high,0.170687
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__3d3fc8f4-759e-586b-a323-06cc348f878f,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,3d3fc8f4-759e-586b-a323-06cc348f878f,Business Analyst,2-3,Business Analyst,True,mid,0.067208
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__67dd00bd-444a-5280-98b8-f358c02e2fab,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,67dd00bd-444a-5280-98b8-f358c02e2fab,Business Analyst,2-3,Business Analyst,True,mid,0.081349
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__8df9e919-e55c-5c40-be8c-75055e8c9e67,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,8df9e919-e55c-5c40-be8c-75055e8c9e67,Business Analyst,2-3,Java,False,mid,0.072106
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__a53dd65a-4248-5d75-b362-933babe6bb81,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,a53dd65a-4248-5d75-b362-933babe6bb81,Business Analyst,2-3,Business Analyst,True,mid,0.054977
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__a92f47ca-2d13-513b-aed5-4f910a0795ef,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,a92f47ca-2d13-513b-aed5-4f910a0795ef,Business Analyst,2-3,QA,False,high,0.179389
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__bb465b7b-ec4c-5945-9177-c8b13161510e,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,bb465b7b-ec4c-5945-9177-c8b13161510e,Business Analyst,2-3,Business Analyst,True,high,0.136069
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__bb91ca26-9576-5a30-a880-2283ce329b3f,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,bb91ca26-9576-5a30-a880-2283ce329b3f,Business Analyst,2-3,Business Analyst,True,high,0.183175
13d7da99-d0dc-5a93-aa2a-874b84dc70cd__ef6d441e-40a2-5931-af54-ddf501b42f52,2,targeted,13d7da99-d0dc-5a93-aa2a-874b84dc70cd,ef6d441e-40a2-5931-af54-ddf501b42f52,Business Analyst,2-3,Business Analyst,True,low,0.050647
2701fb0a-3208-5642-b9ed-c7475da92b79__0a46c8a3-af89-5f59-ac54-302fe79c046c,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,0a46c8a3-af89-5f59-ac54-302fe79c046c,Data Engineer,2-3,Data Engineer,True,low,0.030339
2701fb0a-3208-5642-b9ed-c7475da92b79__4a57c819-1d39-57a8-bcf5-d90e7daf821a,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,4a57c819-1d39-57a8-bcf5-d90e7daf821a,Data Engineer,2-3,Data Engineer,True,low,0.065013
2701fb0a-3208-5642-b9ed-c7475da92b79__63bbb2a3-ad95-5b31-bfc4-087c1d26591d,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,63bbb2a3-ad95-5b31-bfc4-087c1d26591d,Data Engineer,2-3,Data Engineer,True,high,0.169235
2701fb0a-3208-5642-b9ed-c7475da92b79__7888124e-ddab-54b2-9483-c9784d85e768,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,7888124e-ddab-54b2-9483-c9784d85e768,Data Engineer,2-3,Data Engineer,True,high,0.139654
2701fb0a-3208-5642-b9ed-c7475da92b79__7abafd55-47eb-5dd8-90ae-e9ba84c73e83,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,7abafd55-47eb-5dd8-90ae-e9ba84c73e83,Data Engineer,2-3,Data Engineer,True,mid,0.101797
2701fb0a-3208-5642-b9ed-c7475da92b79__883a0253-e193-51b9-b92a-b99182ed6b03,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,883a0253-e193-51b9-b92a-b99182ed6b03,Data Engineer,2-3,QA,False,high,0.112211
2701fb0a-3208-5642-b9ed-c7475da92b79__b87b9c95-40b6-57d5-b541-a560f0cfc9bb,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,b87b9c95-40b6-57d5-b541-a560f0cfc9bb,Data Engineer,2-3,Data Engineer,True,high,0.158506
2701fb0a-3208-5642-b9ed-c7475da92b79__c81a5ff8-0439-554a-a1b7-3c5625af6d40,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,c81a5ff8-0439-554a-a1b7-3c5625af6d40,Data Engineer,2-3,Data Engineer,True,mid,0.103194
2701fb0a-3208-5642-b9ed-c7475da92b79__ccf47979-40ca-5e8a-835d-a274baf35ff3,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,ccf47979-40ca-5e8a-835d-a274baf35ff3,Data Engineer,2-3,Data Engineer,True,mid,0.089906
2701fb0a-3208-5642-b9ed-c7475da92b79__e4fd0734-f42b-56d5-960b-fa0aded4976e,2,targeted,2701fb0a-3208-5642-b9ed-c7475da92b79,e4fd0734-f42b-56d5-960b-fa0aded4976e,Data Engineer,2-3,Python,False,mid,0.087894
34c35393-ae1c-5bd9-be10-ef760e2335a6__0dcfc0ec-9a00-5a9b-ba23-83f8bed454b2,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,0dcfc0ec-9a00-5a9b-ba23-83f8bed454b2,Data Engineer,4-6,Flutter,False,mid,0.051398
34c35393-ae1c-5bd9-be10-ef760e2335a6__3329cb9f-1213-51ce-84fc-38c22b186d96,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,3329cb9f-1213-51ce-84fc-38c22b186d96,Data Engineer,4-6,Data Engineer,True,high,0.089113
34c35393-ae1c-5bd9-be10-ef760e2335a6__6fdeaec8-1928-51f1-aefc-3283fae84c4b,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,6fdeaec8-1928-51f1-aefc-3283fae84c4b,Data Engineer,4-6,HR,False,high,0.097975
34c35393-ae1c-5bd9-be10-ef760e2335a6__97ce16b0-e36d-588b-82f9-e61c89e7faca,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,97ce16b0-e36d-588b-82f9-e61c89e7faca,Data Engineer,4-6,Data Engineer,True,mid,0.061043
34c35393-ae1c-5bd9-be10-ef760e2335a6__9d8f7402-ccff-5ffe-9cba-42c00d2363a4,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,9d8f7402-ccff-5ffe-9cba-42c00d2363a4,Data Engineer,4-6,Data Engineer,True,high,0.075308
34c35393-ae1c-5bd9-be10-ef760e2335a6__b6347d4d-87a0-57b9-9265-4f284823d2e3,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,b6347d4d-87a0-57b9-9265-4f284823d2e3,Data Engineer,4-6,Data Engineer,True,low,0.035689
34c35393-ae1c-5bd9-be10-ef760e2335a6__d644a00c-7476-511b-adf0-8f3eed453a18,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,d644a00c-7476-511b-adf0-8f3eed453a18,Data Engineer,4-6,Data Engineer,True,mid,0.064036
34c35393-ae1c-5bd9-be10-ef760e2335a6__e54c3e20-efab-594f-8106-4e00a0d60214,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,e54c3e20-efab-594f-8106-4e00a0d60214,Data Engineer,4-6,Data Engineer,True,low,0.004178
34c35393-ae1c-5bd9-be10-ef760e2335a6__f4dcc9cc-abf2-5fb0-b5c9-b236e5ab7653,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,f4dcc9cc-abf2-5fb0-b5c9-b236e5ab7653,Data Engineer,4-6,Data Engineer,True,mid,0.065707
34c35393-ae1c-5bd9-be10-ef760e2335a6__f8469308-dd9b-57e6-aaa0-3b5d86670294,2,targeted,34c35393-ae1c-5bd9-be10-ef760e2335a6,f8469308-dd9b-57e6-aaa0-3b5d86670294,Data Engineer,4-6,Data Engineer,True,high,0.082962
466f6e3f-2a7d-5247-97cc-0089b94bca0f__20c5b812-c95c-5c02-8558-d14e5c64f417,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,20c5b812-c95c-5c02-8558-d14e5c64f417,Data Science,4-6,Project Manager,False,mid,0.068688
466f6e3f-2a7d-5247-97cc-0089b94bca0f__21e99480-a930-522e-8c6c-74a1faad3d64,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,21e99480-a930-522e-8c6c-74a1faad3d64,Data Science,4-6,Data Science,True,low,0.022475
466f6e3f-2a7d-5247-97cc-0089b94bca0f__3c5752ef-9651-55a9-887b-099b5441ca2f,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,3c5752ef-9651-55a9-887b-099b5441ca2f,Data Science,4-6,Data Science,True,high,0.146636
466f6e3f-2a7d-5247-97cc-0089b94bca0f__6631c8cf-4bc1-56a0-892c-2e51818e6aa7,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,6631c8cf-4bc1-56a0-892c-2e51818e6aa7,Data Science,4-6,Data Science,True,high,0.122947
466f6e3f-2a7d-5247-97cc-0089b94bca0f__68ecbbe8-1ca8-53c2-a00a-b9036862232a,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,68ecbbe8-1ca8-53c2-a00a-b9036862232a,Data Science,4-6,Data Science,True,mid,0.082896
466f6e3f-2a7d-5247-97cc-0089b94bca0f__6e7bde4d-79d9-5640-ae55-4e50053ee51d,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,6e7bde4d-79d9-5640-ae55-4e50053ee51d,Data Science,4-6,Data Science,True,low,0.033432
466f6e3f-2a7d-5247-97cc-0089b94bca0f__85120d61-2bbd-550e-aea4-99781a6e730c,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,85120d61-2bbd-550e-aea4-99781a6e730c,Data Science,4-6,Data Science,True,high,0.111816
466f6e3f-2a7d-5247-97cc-0089b94bca0f__a961948b-a031-5c5e-8fda-050ca4060d00,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,a961948b-a031-5c5e-8fda-050ca4060d00,Data Science,4-6,Data Science,True,mid,0.100698
466f6e3f-2a7d-5247-97cc-0089b94bca0f__de52c5b5-4325-5027-bb52-d7e97f7eb209,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,de52c5b5-4325-5027-bb52-d7e97f7eb209,Data Science,4-6,Marketing,False,high,0.070898
466f6e3f-2a7d-5247-97cc-0089b94bca0f__faf9e716-0b3a-5d00-93ed-0c9a4ff2301d,2,targeted,466f6e3f-2a7d-5247-97cc-0089b94bca0f,faf9e716-0b3a-5d00-93ed-0c9a4ff2301d,Data Science,4-6,Data Science,True,mid,0.088797
4db862c9-85f1-529d-a2dd-a42e80a559c5__00173db7-5050-516a-87c2-ff4e97c191fa,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,00173db7-5050-516a-87c2-ff4e97c191fa,Data Engineer,4-6,Data Engineer,True,mid,0.089883
4db862c9-85f1-529d-a2dd-a42e80a559c5__2299c455-4c6e-573c-a4c7-20eeca8dae88,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,2299c455-4c6e-573c-a4c7-20eeca8dae88,Data Engineer,4-6,Data Engineer,True,low,0.019931
4db862c9-85f1-529d-a2dd-a42e80a559c5__35b4f8ae-c223-5a50-8642-0aab0d3a745d,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,35b4f8ae-c223-5a50-8642-0aab0d3a745d,Data Engineer,4-6,Data Engineer,True,low,0.009112
4db862c9-85f1-529d-a2dd-a42e80a559c5__5a8e14e7-338e-5189-9372-2d5e80b752fe,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,5a8e14e7-338e-5189-9372-2d5e80b752fe,Data Engineer,4-6,Product Manager,False,mid,0.064183
4db862c9-85f1-529d-a2dd-a42e80a559c5__7cee9b79-78b2-5b3e-839f-4f87b6725505,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,7cee9b79-78b2-5b3e-839f-4f87b6725505,Data Engineer,4-6,Data Engineer,True,mid,0.082836
4db862c9-85f1-529d-a2dd-a42e80a559c5__84405bea-4bb6-514b-907c-1da38763c366,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,84405bea-4bb6-514b-907c-1da38763c366,Data Engineer,4-6,Data Engineer,True,mid,0.105909
4db862c9-85f1-529d-a2dd-a42e80a559c5__a79dea42-aded-54df-9b5d-66d683d45be2,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,a79dea42-aded-54df-9b5d-66d683d45be2,Data Engineer,4-6,Data Engineer,True,high,0.126698
4db862c9-85f1-529d-a2dd-a42e80a559c5__c95756a6-af5c-5a24-af2c-8cde2f6c1f15,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,c95756a6-af5c-5a24-af2c-8cde2f6c1f15,Data Engineer,4-6,Data Engineer,True,high,0.125308
4db862c9-85f1-529d-a2dd-a42e80a559c5__f4d1a459-4fc0-5f06-b70f-197da13ab948,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,f4d1a459-4fc0-5f06-b70f-197da13ab948,Data Engineer,4-6,Project Manager,False,high,0.097036
4db862c9-85f1-529d-a2dd-a42e80a559c5__fe3cefae-0687-57cf-8526-6f460269cd98,2,targeted,4db862c9-85f1-529d-a2dd-a42e80a559c5,fe3cefae-0687-57cf-8526-6f460269cd98,Data Engineer,4-6,Data Engineer,True,high,0.15604
4e36c31f-4eb4-5509-b7ad-493d63573d80__371785c3-986a-5995-9d75-b27c52d3c2ad,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,371785c3-986a-5995-9d75-b27c52d3c2ad,Business Analyst,0-1,Business Analyst,True,mid,0.074926
4e36c31f-4eb4-5509-b7ad-493d63573d80__382ab170-7fc2-52ea-93bd-0ab16ef7db87,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,382ab170-7fc2-52ea-93bd-0ab16ef7db87,Business Analyst,0-1,Business Analyst,True,high,0.106798
4e36c31f-4eb4-5509-b7ad-493d63573d80__5b8119cf-4b2b-5ee0-9720-eb94ad516f48,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,5b8119cf-4b2b-5ee0-9720-eb94ad516f48,Business Analyst,0-1,JavaScript,False,mid,0.042793
4e36c31f-4eb4-5509-b7ad-493d63573d80__6075af4d-47e8-5c60-82a6-799125f79010,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,6075af4d-47e8-5c60-82a6-799125f79010,Business Analyst,0-1,Business Analyst,True,low,0.060686
4e36c31f-4eb4-5509-b7ad-493d63573d80__73805ac0-c0d2-5e46-9c76-8189096e6bac,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,73805ac0-c0d2-5e46-9c76-8189096e6bac,Business Analyst,0-1,Business Analyst,True,low,0.05272
4e36c31f-4eb4-5509-b7ad-493d63573d80__7d0b00fa-1219-5f49-bda2-27ba8b2636a5,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,7d0b00fa-1219-5f49-bda2-27ba8b2636a5,Business Analyst,0-1,Business Analyst,True,mid,0.072345
4e36c31f-4eb4-5509-b7ad-493d63573d80__9620b250-7a7d-5a2e-846b-f4a6434676fa,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,9620b250-7a7d-5a2e-846b-f4a6434676fa,Business Analyst,0-1,Business Analyst,True,high,0.097856
4e36c31f-4eb4-5509-b7ad-493d63573d80__a7134aac-16f7-5b6a-9a42-4e4de3fc9f24,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,a7134aac-16f7-5b6a-9a42-4e4de3fc9f24,Business Analyst,0-1,Business Analyst,True,high,0.105445
4e36c31f-4eb4-5509-b7ad-493d63573d80__e99f0fbd-0ef5-5990-bec9-97a5afca5b51,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,e99f0fbd-0ef5-5990-bec9-97a5afca5b51,Business Analyst,0-1,Project Manager,False,high,0.096843
4e36c31f-4eb4-5509-b7ad-493d63573d80__fd8ee08b-8b9f-5828-8dae-454a18414a2f,2,targeted,4e36c31f-4eb4-5509-b7ad-493d63573d80,fd8ee08b-8b9f-5828-8dae-454a18414a2f,Business Analyst,0-1,Business Analyst,True,mid,0.088548
624e4a73-e337-5dad-8e9a-84df8528f548__1b1f5121-86ce-5363-b012-76c16c6af432,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,1b1f5121-86ce-5363-b012-76c16c6af432,Business Analyst,2-3,Business Analyst,True,mid,0.072675
624e4a73-e337-5dad-8e9a-84df8528f548__4d8619fe-d3b4-5549-988c-55c42e04c55d,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,4d8619fe-d3b4-5549-988c-55c42e04c55d,Business Analyst,2-3,Business Analyst,True,low,0.059202
624e4a73-e337-5dad-8e9a-84df8528f548__59dfd08f-fa42-5d34-88c2-109e0ad6e837,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,59dfd08f-fa42-5d34-88c2-109e0ad6e837,Business Analyst,2-3,Business Analyst,True,mid,0.069741
624e4a73-e337-5dad-8e9a-84df8528f548__631e6744-de02-5df1-b80b-f60b34cd11c9,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,631e6744-de02-5df1-b80b-f60b34cd11c9,Business Analyst,2-3,Business Analyst,True,low,0.02155
624e4a73-e337-5dad-8e9a-84df8528f548__8c65c10e-752f-57f2-a6ad-9f1091c56aa6,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,8c65c10e-752f-57f2-a6ad-9f1091c56aa6,Business Analyst,2-3,Business Analyst,True,high,0.140221
624e4a73-e337-5dad-8e9a-84df8528f548__c9ad45b7-d5ab-51af-8266-4de5af6e3f14,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,c9ad45b7-d5ab-51af-8266-4de5af6e3f14,Business Analyst,2-3,Business Analyst,True,high,0.098321
624e4a73-e337-5dad-8e9a-84df8528f548__e9cb08d6-d597-56b5-aedc-7fabe2a616b4,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,e9cb08d6-d597-56b5-aedc-7fabe2a616b4,Business Analyst,2-3,Unity,False,high,0.101958
624e4a73-e337-5dad-8e9a-84df8528f548__f45f4bcf-6855-56b3-876c-bca8f4d3b196,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,f45f4bcf-6855-56b3-876c-bca8f4d3b196,Business Analyst,2-3,Flutter,False,mid,0.062809
624e4a73-e337-5dad-8e9a-84df8528f548__f8041fd9-1899-50df-8076-4d80e0ec15d0,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,f8041fd9-1899-50df-8076-4d80e0ec15d0,Business Analyst,2-3,Business Analyst,True,mid,0.081084
624e4a73-e337-5dad-8e9a-84df8528f548__fd5d7de5-015e-5db2-89e8-b5d9ee1714f0,2,targeted,624e4a73-e337-5dad-8e9a-84df8528f548,fd5d7de5-015e-5db2-89e8-b5d9ee1714f0,Business Analyst,2-3,Business Analyst,True,high,0.152422
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__1086b55d-a6f2-5d5f-bcdb-6fd5745ea1fd,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,1086b55d-a6f2-5d5f-bcdb-6fd5745ea1fd,Business Analyst,0-1,Business Analyst,True,mid,0.048219
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__223a1ccb-2542-54c4-b188-41f40e512e5c,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,223a1ccb-2542-54c4-b188-41f40e512e5c,Business Analyst,0-1,JavaScript,False,mid,0.025303
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__3b6f04c0-6af0-5437-bd46-f10af23d4bf0,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,3b6f04c0-6af0-5437-bd46-f10af23d4bf0,Business Analyst,0-1,Business Analyst,True,high,0.120754
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__75bde58e-d6f5-54c8-83d6-dfa48f32f76a,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,75bde58e-d6f5-54c8-83d6-dfa48f32f76a,Business Analyst,0-1,Business Analyst,True,mid,0.044419
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__b3471393-4254-5dff-bdce-0528ba607d69,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,b3471393-4254-5dff-bdce-0528ba607d69,Business Analyst,0-1,Business Analyst,True,high,0.134801
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__b455e92a-2134-5c39-9679-00ccb66b76e5,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,b455e92a-2134-5c39-9679-00ccb66b76e5,Business Analyst,0-1,Recruiter,False,high,0.064114
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__b662369d-f906-5bed-abde-a472f284c359,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,b662369d-f906-5bed-abde-a472f284c359,Business Analyst,0-1,Business Analyst,True,low,0.025216
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__e6a4369c-4e05-5b57-9af4-ababdc977595,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,e6a4369c-4e05-5b57-9af4-ababdc977595,Business Analyst,0-1,Business Analyst,True,high,0.067163
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__e8e2545c-0a06-5bf3-b00c-24c2bbfbd51a,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,e8e2545c-0a06-5bf3-b00c-24c2bbfbd51a,Business Analyst,0-1,Business Analyst,True,mid,0.035022
663d2b7c-9af6-5c83-a0bc-e003ccbc1934__fd3cac68-42e7-5dd7-80cd-ec60d8bce4f6,2,targeted,663d2b7c-9af6-5c83-a0bc-e003ccbc1934,fd3cac68-42e7-5dd7-80cd-ec60d8bce4f6,Business Analyst,0-1,Business Analyst,True,low,0.024237
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__0ff20d14-74aa-5786-bece-46e388020d07,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,0ff20d14-74aa-5786-bece-46e388020d07,Data Science,2-3,Data Science,True,high,0.101155
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__43b419a7-88d4-53fe-bb6d-4987666af3a4,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,43b419a7-88d4-53fe-bb6d-4987666af3a4,Data Science,2-3,Data Science,True,high,0.083733
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__7186102a-4a32-5b62-84e5-e39037393ed1,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,7186102a-4a32-5b62-84e5-e39037393ed1,Data Science,2-3,Data Science,True,mid,0.045798
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__7aec7523-9ca8-5a16-949e-30a945bdae05,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,7aec7523-9ca8-5a16-949e-30a945bdae05,Data Science,2-3,JavaScript,False,mid,0.024856
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__800a9c0d-3659-5f1d-9967-d207ab68807f,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,800a9c0d-3659-5f1d-9967-d207ab68807f,Data Science,2-3,Data Science,True,mid,0.037337
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__8abdb85a-8920-51c5-b5a3-e838aace88bb,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,8abdb85a-8920-51c5-b5a3-e838aace88bb,Data Science,2-3,Data Science,True,high,0.068309
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__b1a8efc1-a619-521e-8055-db9379a4fcb2,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,b1a8efc1-a619-521e-8055-db9379a4fcb2,Data Science,2-3,Data Science,True,low,0.018596
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__ba454e60-07e3-5e6d-9d03-cddd89e67a06,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,ba454e60-07e3-5e6d-9d03-cddd89e67a06,Data Science,2-3,Java,False,high,0.093866
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__c59b4411-67d3-57b2-bd99-a59544c96c17,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,c59b4411-67d3-57b2-bd99-a59544c96c17,Data Science,2-3,Data Science,True,mid,0.053102
777c8c4e-e2a6-5cfa-a87e-0ff547991a22__dd115fa1-61b3-5f44-a6ec-997e3924b343,2,targeted,777c8c4e-e2a6-5cfa-a87e-0ff547991a22,dd115fa1-61b3-5f44-a6ec-997e3924b343,Data Science,2-3,Data Science,True,low,0.032282
79a3f5dc-e83d-53a6-9340-c980d58073b8__21b26c99-aa43-50a4-8fb7-1f23cfea777f,2,targeted,79a3f5dc-e83d-53a6-9340-c980d58073b8,21b26c99-aa43-50a4-8fb7-1f23cfea777f,Data Science,0-1,Data Science,True,mid,0.046447
79a3f5dc-e83d-53a6-9340-c980d58073b8__26f50761-33a5-5e2a-9267-db95f7aef960,2,targeted,79a3f5dc-e83d-53a6-9340-c980d58073b8,26f50761-33a5-5e2a-9267-db95f7aef960,Data Science,0-1,Data Science,True,low,0.004126
79a3f5dc-e83d-53a6-9340-c980d58073b8__650efda1-fe1f-5eca-a52b-b97f22648275,2,targeted,79a3f5dc-e83d-53a6-9340-c980d58073b8,650efda1-fe1f-5eca-a52b-b97f22648275,Data Science,0-1,Data Science,True,mid,0.044626
79a3f5dc-e83d-53a6-9340-c980d58073b8__9787be75-53f2-5629-ad91-56fb15582ee0,2,targeted,79a3f5dc-e83d-53a6-9340-c980d58073b8,9787be75-53f2-5629-ad91-56fb15582ee0,Data Science,0-1,Python,False,high,0.062122
